,Label,totalWordsCount,JJS,NN,NNS,PDT,RB,RBR,RP,TOs,WP,questionmarks,exclamationmarks,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,sentence1st,sentencelast,txtcomplexity,site
744,subjective,112,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,9,uk.eurosport.yahoo.com
745,subjective,888,0,0,2,1,5,0,0,0,0,0,0,1,0,0,1,23,1,1,16,www.nba.com
746,subjective,1104,0,7,3,8,1,1,0,0,1,2,0,0,0,0,4,1,1,1,28,msn.foxsports.com
747,subjective,1494,0,6,1,0,3,6,12,0,0,7,0,1,9,0,2,4,1,1,18,www.foxsportsnorth.com
748,subjective,1175,0,3,0,3,3,4,0,0,0,5,0,0,0,0,30,0,1,1,17,msn.foxsports.com
749,subjective,473,0,0,0,1,0,0,0,0,0,6,0,0,4,0,2,3,1,1,21,www.athleticka.net
750,subjective,374,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,24,www.dailystar.co.uk
751,subjective,882,0,6,0,0,0,0,6,0,0,1,0,1,1,0,7,6,1,1,16,www.foxsportssouth.com
752,subjective,238,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,12,www.dailystar.co.uk
753,subjective,836,0,1,1,6,0,0,0,0,0,2,0,0,0,0,0,0,1,1,19,msn.foxsports.com
754,subjective,1327,0,4,2,7,0,0,0,0,0,8,0,0,2,0,7,9,1,1,17,msn.foxsports.com
755,subjective,897,0,4,0,0,3,0,0,0,0,0,3,4,3,0,26,5,1,1,23,msn.foxsports.com
756,subjective,671,0,3,0,2,4,0,0,0,0,0,0,0,3,0,18,2,1,1,15,msn.foxsports.com
757,subjective,930,0,1,0,4,0,0,0,0,0,3,0,5,0,0,0,2,1,1,31,msn.foxsports.com
758,subjective,636,0,0,1,0,0,1,1,0,0,5,1,0,1,0,1,4,1,1,15,www.football365.com
759,subjective,272,0,3,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,1,22,www.dailystar.co.uk
760,subjective,955,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,14,1,1,19,www.nba.com
761,subjective,333,0,2,0,4,0,0,0,0,0,1,0,0,5,0,3,2,1,1,33,www.dailystar.co.uk
762,subjective,710,0,0,1,0,3,0,0,1,1,1,0,0,0,0,7,8,1,1,22,www.nba.com
763,subjective,1239,0,8,1,12,0,0,0,0,0,1,0,0,0,0,0,7,1,1,17,msn.foxsports.com
764,subjective,2191,0,5,3,20,5,2,0,0,0,5,0,4,5,0,25,12,1,1,56,msn.foxsports.com
765,subjective,214,0,0,0,5,0,0,0,0,0,0,0,0,2,0,3,0,1,1,23,www.dailystar.co.uk
766,subjective,754,0,2,2,5,0,0,2,0,0,0,0,0,1,0,0,0,1,1,24,www.foxsportstennessee.com
767,subjective,1084,0,0,0,2,6,0,0,0,0,3,1,0,0,0,5,9,1,1,18,manutd.theoffside.com
768,subjective,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,msn.foxsports.com
769,subjective,1670,0,6,1,0,2,0,3,0,0,2,4,1,1,0,17,14,1,1,16,msn.foxsports.com
770,subjective,1003,0,2,0,5,3,0,0,0,0,2,0,2,1,0,2,4,1,1,18,msn.foxsports.com
771,subjective,1268,1,4,1,4,2,0,0,0,2,1,0,0,2,0,11,8,1,1,32,www.foxsportswest.com
772,subjective,622,0,1,0,3,2,1,0,0,0,4,0,0,2,0,7,7,1,1,31,www.dailystar.co.uk
773,subjective,1529,0,1,0,16,3,2,0,0,0,5,0,0,9,0,6,10,1,1,23,sportsrighting.com
774,subjective,697,0,4,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,23,www.dailystar.co.uk
775,subjective,453,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,3,1,1,22,msn.foxsports.com
776,subjective,1079,0,2,0,15,3,1,0,0,0,3,1,0,4,0,25,4,1,1,22,msn.foxsports.com
777,subjective,673,0,4,0,0,1,0,11,0,0,0,0,0,0,0,5,2,1,1,14,www.foxsportsdetroit.com
778,subjective,1295,0,1,2,10,2,0,11,0,0,3,0,1,2,0,2,4,1,1,13,msn.foxsports.com
779,subjective,984,0,1,2,4,3,0,0,0,0,1,0,0,0,0,5,12,1,1,28,msn.foxsports.com
780,subjective,1258,0,8,3,7,1,0,0,0,0,0,0,0,1,0,4,17,1,1,28,msn.foxsports.com
781,subjective,1018,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,28,msn.foxsports.com
782,subjective,264,0,5,0,0,0,1,3,0,1,0,0,0,3,0,0,0,1,1,15,edition.cnn.com
783,subjective,1481,0,8,1,17,3,0,0,1,0,0,2,0,1,0,16,11,1,1,32,msn.foxsports.com
784,subjective,864,0,7,0,0,0,1,6,1,0,0,0,0,5,0,6,5,1,1,16,www.foxsportssouthwest.com
785,subjective,1002,0,1,1,9,1,5,0,0,0,3,0,0,2,0,6,5,1,1,14,msn.foxsports.com
786,subjective,476,0,1,0,0,1,0,3,0,0,4,1,0,1,0,1,2,1,1,15,uk.eurosport.yahoo.com
787,subjective,700,0,5,1,6,2,0,0,0,0,0,1,0,0,0,15,3,1,0,26,msn.foxsports.com
788,subjective,1882,4,8,0,0,1,0,6,0,0,4,0,1,33,0,0,4,1,1,16,www.foxsportsflorida.com
789,subjective,870,0,3,1,3,0,0,0,0,0,1,0,0,1,0,12,3,1,1,27,msn.foxsports.com
790,subjective,1175,0,6,1,3,1,0,0,0,0,1,0,1,1,0,9,9,1,1,17,www.foxsportssouthwest.com
791,subjective,1032,0,11,0,0,2,0,1,0,0,1,0,0,0,0,1,2,1,1,26,network.yardbarker.com
792,subjective,1357,0,2,0,0,3,0,9,0,0,1,0,4,1,0,4,3,1,1,21,espn.go.com
793,subjective,856,0,1,3,0,0,1,0,0,0,0,0,0,0,0,7,12,1,1,20,www.nba.com
794,subjective,1275,0,5,0,19,0,3,0,0,0,4,0,0,0,0,4,4,1,1,14,msn.foxsports.com
795,subjective,982,0,4,0,10,2,2,0,0,0,6,2,0,2,0,11,9,1,1,17,msn.foxsports.com
796,subjective,1421,0,3,0,10,3,0,0,2,0,2,1,1,7,0,19,2,1,1,19,msn.foxsports.com
797,subjective,851,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,19,www.foxsportswisconsin.com
798,subjective,954,0,1,1,0,1,2,1,0,0,0,0,0,0,0,4,15,1,1,23,www.nba.com
799,subjective,665,0,11,2,1,1,0,0,0,0,3,3,0,2,0,9,6,1,1,16,msn.foxsports.com
800,subjective,1145,0,4,0,12,2,2,2,0,1,1,0,4,0,0,0,1,1,1,22,msn.foxsports.com
801,subjective,923,0,2,1,10,1,1,0,0,0,1,0,0,1,0,3,2,1,1,18,msn.foxsports.com
802,subjective,1104,0,2,2,6,1,0,1,0,0,2,0,0,5,0,18,11,1,1,14,msn.foxsports.com
803,subjective,1092,0,2,1,11,1,1,0,0,0,11,0,0,0,0,13,5,1,1,15,msn.foxsports.com
804,subjective,355,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,17,beardedwordslinger.wordpress.com
805,subjective,396,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,1,22,bet.unibet.com
806,subjective,813,0,2,0,5,3,1,0,0,0,2,0,1,2,0,6,1,1,1,15,msn.foxsports.com
807,subjective,934,0,1,0,0,4,1,6,0,1,0,0,0,3,0,1,1,1,1,18,articles.latimes.com
808,subjective,900,0,9,0,1,0,1,4,1,0,4,0,0,3,0,16,0,1,1,16,msn.foxsports.com
809,subjective,568,0,5,0,0,0,0,4,0,1,0,0,0,0,0,3,0,1,1,24,www.nba.com
810,subjective,754,0,4,0,6,3,0,1,0,0,0,0,0,1,0,1,0,1,1,18,hangtime.blogs.nba.com
811,subjective,984,0,6,0,5,1,0,0,0,2,2,1,1,1,0,5,1,1,1,37,msn.foxsports.com
812,subjective,1027,0,2,2,0,6,1,0,0,0,2,0,1,0,0,18,8,1,1,15,www.foxsportswest.com
813,subjective,1051,0,7,2,13,1,0,1,0,0,9,1,0,1,0,5,7,1,1,12,msn.foxsports.com
814,subjective,1094,0,0,1,14,1,3,1,0,0,1,0,1,3,0,5,3,1,1,20,msn.foxsports.com
815,subjective,769,0,6,0,4,2,1,0,0,0,2,0,0,1,0,3,4,1,1,19,msn.foxsports.com
816,subjective,482,0,1,0,0,3,1,2,0,1,0,0,0,1,0,0,0,1,1,20,uk.eurosport.yahoo.com
817,subjective,819,0,0,0,5,1,1,0,1,0,0,0,0,0,0,7,1,0,1,26,msn.foxsports.com
818,subjective,1336,3,6,0,15,0,1,0,0,0,0,0,0,1,0,1,2,1,1,31,msn.foxsports.com
819,subjective,364,0,1,0,0,0,1,0,0,0,2,0,0,1,0,2,3,1,1,19,network.yardbarker.com
820,subjective,1070,0,2,1,0,2,1,7,0,0,4,0,0,0,0,21,6,1,1,15,www.foxsportssouthwest.com
821,subjective,996,0,4,0,0,2,1,14,0,0,1,0,2,0,0,21,0,1,1,16,www.foxsportswest.com
822,subjective,702,0,2,0,0,1,0,0,0,0,1,0,0,0,0,12,1,1,1,22,blogs.telegraph.co.uk
823,subjective,933,0,3,3,0,1,0,1,0,1,0,0,0,0,0,12,13,1,1,21,www.nba.com
824,subjective,1445,0,6,0,9,1,0,0,0,0,0,0,0,0,0,24,10,0,1,25,www.nba.com
825,subjective,921,0,1,1,4,1,0,1,0,0,0,0,0,0,0,4,10,1,1,20,www.nba.com
826,subjective,2785,0,0,0,34,5,2,0,1,1,11,2,1,7,0,12,18,1,1,20,msn.foxsports.com
827,subjective,660,0,1,0,0,2,0,5,0,0,0,0,0,0,0,1,0,1,1,17,www.foxsportssouth.com
828,subjective,924,0,2,0,1,2,1,1,2,0,5,0,0,4,0,2,3,1,1,28,www.foxsportswest.com
829,subjective,1166,0,4,2,8,5,1,0,1,0,1,0,0,0,0,22,16,1,1,38,www.nba.com
830,subjective,282,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,16,network.yardbarker.com
831,subjective,1056,0,7,1,7,6,0,0,0,0,6,0,1,1,0,8,7,1,1,19,uk.eurosport.yahoo.com
832,subjective,970,0,6,0,3,0,0,0,0,1,3,0,0,1,0,22,11,1,1,48,www.wnba.com
833,subjective,1029,0,4,2,8,1,2,2,0,0,0,0,0,2,0,7,1,1,1,23,msn.foxsports.com
834,subjective,932,0,1,0,8,1,0,0,0,0,0,0,0,1,0,21,0,1,1,44,www.foxsportssouth.com
835,subjective,934,0,0,2,0,3,0,0,0,0,2,0,0,1,0,3,34,1,1,19,www.nba.com
836,subjective,854,0,10,0,0,1,0,8,0,1,1,0,0,0,0,6,3,1,1,16,www.foxsportsflorida.com
837,subjective,1913,0,3,3,27,4,2,0,0,0,5,0,0,5,0,7,4,1,1,13,msn.foxsports.com
838,subjective,740,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,29,www.football365.com
839,subjective,1064,0,3,0,0,2,0,0,0,0,7,0,0,0,0,29,0,1,1,21,msn.foxsports.com
840,subjective,459,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,msn.foxsports.com
841,subjective,1512,0,2,0,10,5,0,0,0,0,0,0,3,3,0,30,5,1,1,44,msn.foxsports.com
842,subjective,142,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,12,msn.foxsports.com
843,subjective,1153,0,6,0,0,3,1,1,0,0,3,0,0,6,0,0,1,1,1,22,www.foxsportssouthwest.com
844,subjective,573,0,2,0,6,2,1,0,0,0,0,0,0,0,0,1,0,1,1,22,msn.foxsports.com
845,subjective,1051,0,3,2,0,1,0,1,0,1,1,0,0,0,0,8,11,1,1,23,www.nba.com
846,subjective,1555,0,3,0,6,0,0,0,1,0,2,0,0,0,0,6,6,1,1,17,vigilantebaseball.com
847,subjective,650,0,3,0,0,1,0,1,0,0,0,0,0,3,0,1,0,1,1,19,www.sbs.com.au
848,subjective,1316,0,7,0,3,2,3,0,0,0,7,0,1,1,0,23,2,1,1,17,msn.foxsports.com
849,subjective,1684,0,10,1,13,1,1,0,0,0,1,0,0,2,0,25,5,1,1,17,msn.foxsports.com
850,subjective,1419,0,5,4,5,2,3,1,0,0,0,0,0,1,0,10,11,1,1,22,www.nba.com
851,subjective,886,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,18,www.foxsportssouthwest.com
852,subjective,1033,0,0,0,5,0,2,0,0,0,1,1,0,5,0,18,3,1,1,15,msn.foxsports.com
853,subjective,1093,0,4,0,0,3,0,5,0,0,4,0,0,2,0,7,7,0,1,14,www.foxsportssouthwest.com
854,subjective,942,0,2,1,1,0,0,0,0,0,3,0,0,1,0,5,11,1,1,18,www.nba.com
855,subjective,1489,0,11,2,4,3,0,0,0,0,3,3,0,4,0,20,9,1,1,26,msn.foxsports.com
856,subjective,1658,0,7,0,6,0,2,0,0,0,3,0,0,0,0,5,2,1,1,17,msn.foxsports.com
857,subjective,1566,0,7,1,0,5,2,0,0,1,1,0,0,15,0,0,0,1,1,20,msn.foxsports.com
858,subjective,1146,0,4,0,1,2,0,0,0,0,0,0,0,1,0,13,12,1,1,18,www.nba.com
859,subjective,813,0,0,0,2,0,0,0,0,0,1,0,3,0,0,4,8,1,1,20,uk.eurosport.yahoo.com
860,subjective,1162,0,2,1,6,1,0,1,1,0,5,0,3,3,0,3,7,1,1,19,msn.foxsports.com
861,subjective,186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,foxsportsfantasybuzz.yardbarker.com
862,subjective,595,0,1,1,0,1,0,0,0,0,1,4,0,2,0,0,2,1,1,14,msn.foxsports.com
863,subjective,952,0,0,0,3,4,1,0,0,1,0,6,0,1,0,8,3,1,1,32,www.wnba.com
864,subjective,819,0,0,0,5,2,0,0,2,0,3,0,2,1,0,15,6,1,1,19,msn.foxsports.com
865,subjective,1043,0,0,2,0,1,0,1,0,0,0,2,1,0,0,25,3,1,1,23,www.huffingtonpost.com
866,subjective,799,0,5,0,0,0,1,5,0,0,0,0,0,2,0,1,6,1,1,14,www.foxsportssouthwest.com
867,subjective,1875,5,8,2,0,1,1,0,0,0,6,0,2,2,0,7,2,1,1,25,www.guardian.co.uk
868,subjective,937,0,4,2,7,0,0,1,2,1,7,0,0,3,0,3,2,1,1,15,msn.foxsports.com
869,subjective,748,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5,8,1,1,24,www.nba.com
870,subjective,812,0,8,0,4,2,0,0,0,0,0,0,0,1,0,1,17,1,1,21,www.nba.com
871,subjective,837,0,12,1,0,0,1,2,0,0,8,0,0,0,0,1,1,1,1,14,www.foxsportskansascity.com
872,subjective,1070,0,2,1,0,2,1,1,0,0,5,0,1,1,0,1,3,1,1,22,www.football365.com
873,subjective,669,0,3,0,0,1,0,9,0,0,0,0,0,0,0,10,5,0,1,15,www.foxsportswisconsin.com
874,subjective,1025,0,0,3,7,10,0,0,0,0,2,0,0,0,0,1,0,1,1,31,uk.eurosport.yahoo.com
875,subjective,2238,0,5,1,0,4,1,4,1,2,20,6,7,2,0,9,44,1,1,18,www.football365.com
876,subjective,852,0,0,2,0,0,1,1,0,0,1,0,0,0,0,5,15,1,1,20,www.nba.com
877,subjective,2442,0,7,2,0,3,7,11,1,3,5,0,9,5,0,1,9,1,1,19,www.grantland.com
878,subjective,489,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,19,edition.cnn.com
879,subjective,551,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,22,tennisjournalist.blogspot.com
880,subjective,312,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,1,1,24,msn.foxsports.com
881,subjective,1821,0,10,0,0,4,1,2,0,0,6,0,0,4,0,2,3,1,1,23,www.football365.com
882,subjective,662,0,2,0,0,2,0,0,0,0,1,0,1,2,0,6,1,1,1,17,www.foxsportssouthwest.com
883,subjective,612,0,1,3,1,0,1,0,0,0,1,0,0,1,0,5,6,1,1,20,msn.foxsports.com
884,subjective,635,0,7,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,1,15,www.foxsportsmidwest.com
885,subjective,874,0,0,1,4,6,1,0,0,0,6,0,0,0,0,18,11,1,1,14,msn.foxsports.com
886,subjective,914,0,1,0,0,4,0,2,0,0,0,0,2,0,0,0,2,1,1,16,www.foxsportssouthwest.com
887,subjective,660,0,1,0,0,0,2,3,0,0,0,4,0,1,0,12,4,0,1,14,espn.go.com
888,subjective,1010,0,5,1,3,4,0,1,0,0,2,0,0,3,0,12,3,1,1,19,msn.foxsports.com
889,subjective,1220,0,6,0,4,1,1,0,0,1,7,0,0,0,0,15,1,1,1,18,msn.foxsports.com
890,subjective,1203,0,8,0,0,1,0,3,0,0,0,0,0,0,0,1,9,1,1,20,blogs.bulls.com
891,subjective,1521,0,2,0,0,4,0,11,0,0,2,0,1,3,0,2,5,1,1,14,uk.eurosport.yahoo.com
892,subjective,1090,0,4,1,0,4,1,2,0,1,0,1,0,2,0,6,17,1,1,17,www.nba.com
893,subjective,496,0,3,0,0,1,0,7,1,0,0,0,0,0,0,2,2,1,1,14,www.foxsportsflorida.com
894,subjective,2217,0,19,1,0,1,1,2,0,0,11,0,1,4,0,13,10,1,1,11,msn.foxsports.com
895,subjective,791,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,10,1,1,19,www.nba.com
896,subjective,1047,0,5,1,0,1,0,5,0,0,7,0,0,3,0,11,5,1,1,17,www.football365.com
897,subjective,636,0,3,0,0,0,2,4,0,1,0,0,0,1,0,5,1,0,1,15,www.foxsportswest.com
898,subjective,471,0,4,0,0,0,1,5,0,0,1,0,0,0,0,3,4,1,1,16,msn.foxsports.com
899,subjective,1116,0,7,0,0,1,3,9,0,0,1,0,1,1,0,12,3,1,1,24,www.foxsportssouthwest.com
900,subjective,918,0,2,0,7,1,3,0,1,1,3,0,3,1,0,4,3,1,1,25,msn.foxsports.com
901,subjective,704,0,1,0,0,2,0,8,0,0,2,0,0,0,0,3,4,0,1,16,www.foxsportsarizona.com
902,subjective,1141,0,15,0,0,1,1,0,0,0,1,1,0,4,0,3,2,1,1,25,www.dailymail.co.uk
903,subjective,810,0,2,1,6,2,0,1,0,0,1,0,1,0,0,11,5,0,1,73,msn.foxsports.com
904,subjective,505,0,5,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,18,www.nba.com
905,subjective,1522,0,10,1,0,1,2,5,0,0,7,1,0,2,0,2,4,1,1,21,www.foxsportswest.com
906,subjective,1055,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,19,www.football365.com
907,subjective,717,0,0,0,7,2,0,0,0,0,3,0,0,3,0,0,1,1,1,19,msn.foxsports.com
908,subjective,814,0,1,0,4,2,0,1,0,0,1,0,0,0,0,10,18,1,1,23,www.nba.com
909,subjective,781,0,1,2,0,2,0,0,0,0,0,0,4,11,0,1,5,1,1,22,www.football365.com
910,subjective,359,0,0,0,0,0,0,1,0,0,1,0,0,4,0,3,0,1,1,16,www.rantsports.com
911,subjective,903,0,1,2,0,2,0,0,0,0,1,0,1,1,0,9,1,1,1,18,www.football365.com
912,subjective,552,0,0,0,2,0,0,1,0,0,4,1,0,4,0,0,0,1,1,18,espn.go.com
913,subjective,1418,0,2,1,0,7,0,1,0,0,0,0,0,0,0,19,7,1,1,19,www.nba.com
914,subjective,1396,0,4,1,18,6,0,0,0,1,6,0,0,6,0,9,3,1,1,15,msn.foxsports.com
915,subjective,908,0,1,0,0,1,0,0,0,0,4,2,0,3,0,10,14,1,1,16,msn.foxsports.com
916,subjective,666,0,5,1,0,2,0,2,0,0,1,0,0,1,0,1,0,1,1,23,www.foxsportswest.com
917,subjective,4283,0,1,3,0,5,1,15,0,0,4,0,5,6,0,2,28,1,1,22,www.foxsportsnorth.com
918,subjective,686,0,8,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,18,www.foxsportswest.com
919,subjective,883,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,17,msn.foxsports.com
920,subjective,837,0,7,0,0,2,2,12,0,0,1,0,1,0,0,1,0,1,1,11,www.foxsportsohio.com
921,subjective,885,0,4,0,0,0,1,6,0,0,1,0,0,1,0,3,6,1,1,19,www.foxsportswest.com
922,subjective,2176,0,12,0,0,1,6,0,0,0,5,0,0,5,0,0,0,0,1,17,network.yardbarker.com
923,subjective,1077,0,5,2,2,2,1,0,0,0,2,1,0,1,0,1,2,1,1,13,msn.foxsports.com
924,subjective,938,0,0,0,11,4,4,0,0,0,3,2,0,1,0,0,0,0,1,21,msn.foxsports.com
925,subjective,1038,0,4,1,0,1,2,0,0,0,8,1,0,0,0,6,7,1,1,15,msn.foxsports.com
926,subjective,466,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,16,uk.eurosport.yahoo.com
927,subjective,624,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,31,uk.eurosport.yahoo.com
928,subjective,1459,0,1,0,4,0,2,0,0,0,3,0,0,2,0,10,2,1,1,21,msn.foxsports.com
929,subjective,909,0,10,1,7,3,1,0,0,0,1,0,0,2,0,8,3,1,1,21,www.foxsportsdetroit.com
930,subjective,1106,0,2,2,10,2,0,0,0,0,2,0,0,0,0,8,5,1,1,16,msn.foxsports.com
931,subjective,731,0,0,1,2,1,0,0,0,0,0,0,0,1,0,8,8,1,1,21,www.nba.com
932,subjective,1088,0,0,0,0,0,0,2,0,0,2,1,0,1,0,8,0,1,1,16,www.wnba.com
933,subjective,865,0,3,0,3,1,0,1,0,1,0,0,2,1,0,1,2,1,1,24,msn.foxsports.com
934,subjective,459,0,2,2,0,0,0,2,0,0,0,0,0,1,0,2,0,1,1,25,msn.foxsports.com
935,subjective,194,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,1,7,www.dailystar.co.uk
936,subjective,900,0,2,1,0,0,3,3,0,0,0,0,0,0,0,2,2,1,1,16,blogs.telegraph.co.uk
937,subjective,834,0,5,0,0,0,0,0,0,0,1,0,0,1,0,14,6,1,1,14,msn.foxsports.com
938,subjective,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,www.dailystar.co.uk
939,subjective,767,0,6,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,16,www.foxsportstennessee.com
940,subjective,930,0,1,2,0,7,1,1,0,0,0,0,0,0,0,6,13,1,1,21,www.nba.com
941,subjective,1099,0,6,0,0,3,2,17,0,0,9,1,3,3,0,1,2,1,1,19,msn.foxsports.com
942,subjective,752,0,3,1,0,1,2,1,0,0,0,4,0,1,0,8,6,1,1,16,msn.foxsports.com
943,subjective,746,0,1,1,0,2,1,1,0,0,2,0,0,0,0,1,2,1,1,18,www.foxsportsohio.com
944,subjective,930,0,8,1,0,3,0,4,0,0,2,0,0,6,0,7,7,0,1,15,www.foxsportssouthwest.com
945,subjective,1040,0,4,1,0,0,0,6,0,0,1,0,0,4,0,2,0,1,1,21,edition.cnn.com
946,subjective,655,0,10,0,3,1,0,8,0,0,0,0,0,0,0,9,2,1,1,16,www.foxsportswest.com
947,subjective,580,0,2,0,0,0,1,5,0,1,0,0,0,1,0,0,0,1,1,21,uk.eurosport.yahoo.com
948,subjective,231,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,12,www.sportinglife.com
949,subjective,129,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,msn.foxsports.com
950,subjective,833,0,7,0,0,5,2,2,0,0,1,0,0,2,0,7,5,1,1,16,www.foxsportssouthwest.com
951,subjective,654,0,1,0,0,2,0,0,0,0,0,0,0,4,0,12,2,1,1,19,www.dailystar.co.uk
952,subjective,478,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,msn.foxsports.com
953,subjective,921,0,3,0,0,1,1,0,0,0,2,0,1,4,0,2,2,0,1,21,msn.foxsports.com
954,subjective,1164,0,2,0,0,5,1,0,0,0,0,0,0,5,0,0,0,1,1,25,www.foxsportswest.com
955,subjective,1300,0,11,0,0,0,0,15,1,1,8,1,0,7,0,11,14,1,1,11,edition.cnn.com
956,subjective,2965,0,9,5,0,4,1,1,1,0,12,4,3,7,0,23,19,1,1,17,www.football365.com
957,subjective,775,0,1,0,0,1,1,0,0,0,3,0,2,3,0,0,3,1,1,20,uk.eurosport.yahoo.com
958,subjective,867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,11,1,1,21,www.nba.com
959,subjective,434,0,1,0,0,1,0,1,0,0,0,0,0,1,0,5,3,1,1,14,network.yardbarker.com
960,subjective,260,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,17,www.dailystar.co.uk
961,subjective,936,0,0,2,0,5,1,5,0,0,3,0,0,0,0,4,8,1,1,18,www.foxsportssouthwest.com
962,subjective,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9,uk.eurosport.yahoo.com
963,subjective,876,0,3,1,0,3,1,0,0,0,0,0,0,0,0,5,9,0,1,19,www.nba.com
964,subjective,1019,0,9,0,2,0,2,0,0,0,2,0,0,6,0,2,0,1,1,19,msn.foxsports.com
965,subjective,1200,0,6,0,0,3,1,9,0,0,0,0,2,4,0,3,5,1,1,14,espn.go.com
966,subjective,1535,0,7,1,0,2,1,1,1,0,0,0,0,1,0,19,7,1,1,18,www.wnba.com
967,subjective,1861,0,2,0,0,2,2,1,0,0,9,0,2,5,0,17,9,1,1,18,msn.foxsports.com
968,subjective,890,0,5,0,4,0,0,0,0,0,4,0,0,1,0,11,2,1,1,14,msn.foxsports.com
969,subjective,1003,0,2,0,0,1,1,3,0,1,1,0,2,6,0,8,9,1,1,25,www.guardian.co.uk
970,subjective,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,www.sportinglife.com
971,subjective,984,0,1,0,0,1,1,7,0,0,10,0,2,1,0,4,7,1,1,13,www.foxsportssouthwest.com
972,subjective,1475,0,7,0,0,3,0,2,0,0,10,0,0,6,0,9,15,0,1,17,www.tennis.com
973,subjective,1111,0,5,0,0,4,0,0,0,0,4,2,0,3,0,4,8,1,1,16,msn.foxsports.com
974,subjective,419,3,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,17,www.yardbarker.com
975,subjective,1174,0,6,1,0,3,3,1,1,0,6,0,3,1,0,13,0,0,1,19,msn.foxsports.com
976,subjective,279,0,4,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,1,10,www.dailystar.co.uk
977,subjective,1366,0,4,1,0,0,1,3,0,0,3,0,0,7,0,6,2,1,1,15,msn.foxsports.com
978,subjective,856,0,0,0,0,4,0,2,0,1,0,0,1,0,0,8,0,1,1,17,www.guardian.co.uk
979,subjective,883,0,5,1,0,0,0,1,0,0,1,0,0,0,0,13,7,1,1,22,www.wnba.com
980,subjective,954,0,2,0,0,1,0,0,0,0,5,4,3,2,0,4,5,1,1,19,www.skysports.com
981,subjective,741,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,29,www.football365.com
982,subjective,999,0,1,0,0,3,0,6,0,0,4,0,0,9,0,12,12,0,1,18,msn.foxsports.com
983,subjective,803,0,1,0,0,2,0,0,0,0,1,0,0,0,0,4,9,1,1,19,www.nba.com
984,subjective,2238,0,5,1,0,4,1,4,1,2,20,6,7,2,0,9,44,1,1,18,www.football365.com
985,subjective,1222,0,2,2,0,6,0,3,0,0,3,0,0,1,0,5,1,1,1,21,www.football365.com
986,subjective,2809,0,0,2,0,6,0,0,0,1,3,0,15,23,0,9,4,1,1,35,www.swishappeal.com
987,subjective,915,0,0,1,0,4,1,2,0,0,1,0,0,1,0,6,25,1,1,21,www.nba.com
